id,is_canceled,hotel,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
id2996,Yes,City,10,November,46,10,0,1,1,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120,NA,0
id2998,Yes,City,26,November,46,12,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.2,NA,0
id2999,Yes,City,127,November,47,13,2,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,NA,1
id3000,Yes,City,16,November,47,16,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75,NA,0
id3001,Yes,City,5,November,47,17,2,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.33,NA,0
id3003,Yes,City,317,November,47,19,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,0,Transient,78.3,NA,0
id3005,Yes,City,215,November,48,21,1,1,2,0,0,BB,Groups,Corporate,0,0,0,A,A,1,Non Refund,0,Transient-Party,147,0,0
id3006,Yes,City,42,November,49,29,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3007,Yes,City,290,December,49,1,1,3,2,0,NA,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,86.7,NA,0
id3008,Yes,City,40,December,49,1,1,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,NA,0
id3009,Yes,City,114,December,49,1,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85,NA,1
id3010,Yes,City,290,December,49,1,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.95,NA,0
id3011,Yes,City,85,December,49,3,1,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,98,NA,0
id3015,Yes,City,112,December,50,5,1,3,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.3,NA,2
id3016,Yes,City,37,December,50,7,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104,0,1
id3018,Yes,City,35,December,50,7,2,7,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0
id3019,Yes,City,517,December,50,8,0,2,2,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.8,NA,0
id3020,Yes,City,30,December,51,11,2,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88,NA,2
id3022,Yes,City,524,December,51,15,0,2,2,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.8,NA,0
id3023,Yes,City,297,December,52,19,1,2,1,0,0,BB,Corporate,Corporate,0,0,0,E,E,0,Non Refund,0,Transient-Party,106,NA,0
id3024,Yes,City,167,December,53,26,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.75,NA,0
id3025,Yes,City,238,December,53,26,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.09,NA,0
id3027,Yes,City,246,December,53,26,1,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.55,NA,0
id3030,Yes,City,16,December,53,28,2,4,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,76.67,NA,0
id3032,Yes,City,276,December,53,28,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.43,NA,0
id3033,Yes,City,237,December,53,28,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,95.56,NA,0
id3034,Yes,City,237,December,53,28,2,5,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.26,NA,0
id3035,Yes,City,15,December,53,28,2,5,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.11,NA,2
id3036,Yes,City,538,December,53,29,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.8,NA,0
id3039,Yes,City,93,January,1,2,1,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126,NA,1
id3041,Yes,City,15,January,1,3,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.1,NA,1
id3042,Yes,City,46,January,1,3,2,8,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.4,0,0
id3043,Yes,City,42,January,1,6,2,2,2,2,0,BB,Offline TA/TO,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,118.32,NA,0
id3044,Yes,City,13,January,1,6,2,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.19,NA,1
id3045,Yes,City,74,January,1,7,2,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,67,NA,0
id3046,Yes,City,129,January,2,8,2,1,1,0,0,BB,Groups,TA/TO,0,0,0,D,D,0,Non Refund,0,Transient,67,NA,0
id3047,Yes,City,129,January,2,8,2,1,1,0,0,BB,Groups,TA/TO,0,0,0,D,D,0,Non Refund,0,Transient,67,0,0
id3048,Yes,City,205,January,2,13,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,122.4,NA,1
id3049,Yes,City,27,January,2,13,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.5,NA,2
id3050,Yes,City,38,January,2,14,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,Transient,75,NA,0
id3051,Yes,City,18,January,2,14,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.88,NA,0
id3052,Yes,City,20,January,3,15,2,3,3,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,114.67,0,3
id3054,Yes,City,29,January,3,16,2,5,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.77,NA,0
id3056,Yes,City,559,January,3,19,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62,NA,0
id3060,Yes,City,46,January,4,22,2,0,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,79.2,NA,0
id3061,Yes,City,59,January,4,23,1,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,NA,0
id3062,Yes,City,59,January,4,23,1,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,0,0
id3063,Yes,City,59,January,4,23,1,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,NA,0
id3064,Yes,City,61,January,4,25,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,0,0
id3065,Yes,City,78,January,4,25,0,2,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,85,0,0
id3066,Yes,City,566,January,4,26,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62,NA,0
id3067,Yes,City,69,January,4,27,0,1,2,1,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,111.6,0,0
id3069,Yes,City,56,February,5,1,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,60,NA,0
id3070,Yes,City,56,February,5,1,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,60,NA,0
id3072,Yes,City,573,February,5,2,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62,NA,0
id3073,Yes,City,162,February,5,2,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,0
id3074,Yes,City,23,February,5,3,0,2,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88,NA,0
id3077,Yes,City,35,February,6,10,4,10,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,70.43,NA,1
id3079,Yes,City,67,February,7,12,2,0,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,0,0
id3080,Yes,City,67,February,7,12,2,0,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,NA,0
id3081,Yes,City,32,February,7,12,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,93.68,NA,1
id3082,Yes,City,26,February,7,13,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.21,NA,1
id3083,Yes,City,79,February,7,13,2,5,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.9,0,1
id3084,Yes,City,23,February,7,15,0,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,158,NA,0
id3086,Yes,City,41,February,8,20,1,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,9,Transient,85,NA,0
id3088,Yes,City,17,February,8,20,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80,NA,0
id3089,Yes,City,38,February,8,20,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,98.6,NA,1
id3090,Yes,City,139,February,8,21,0,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.9,NA,2
id3091,Yes,City,14,February,8,22,2,6,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.51,NA,0
id3092,Yes,City,195,February,8,24,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90,NA,1
id3093,Yes,City,134,February,8,25,0,1,1,0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,75,NA,0
id3095,Yes,City,44,February,9,26,2,2,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.8,NA,1
id3096,Yes,City,12,February,9,26,2,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,1
id3097,Yes,City,112,February,9,27,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,NA,0
id3098,Yes,City,199,February,9,28,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,NA,2
id3101,Yes,City,28,March,9,2,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,NA,0
id3102,Yes,City,289,March,9,2,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.9,NA,0
id3103,Yes,City,28,March,9,2,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,NA,0
id3104,Yes,City,285,March,9,2,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.9,NA,0
id3105,Yes,City,157,March,10,7,0,4,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,88.4,NA,1
id3107,Yes,City,9,March,10,8,1,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,78.2,NA,1
id3108,Yes,City,130,March,10,9,0,3,2,0,NA,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,2
id3109,Yes,City,62,March,10,9,1,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,NA,1
id3110,Yes,City,41,March,10,11,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,118,NA,0
id3111,Yes,City,127,March,10,11,1,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,NA,0
id3112,Yes,City,25,March,11,12,1,0,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100,0,0
id3113,Yes,City,52,March,11,13,1,1,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,NA,0
id3116,Yes,City,92,March,11,15,0,3,2,0,0,BB,Groups,Direct,0,0,0,A,A,0,Non Refund,0,Transient,85,NA,0
id3117,Yes,City,130,March,11,15,0,3,2,0,0,BB,Groups,Direct,0,0,0,A,A,0,Non Refund,38,Transient,85,NA,0
id3118,Yes,City,92,March,11,15,0,3,2,0,0,BB,Groups,Direct,0,0,0,A,A,0,Non Refund,0,Transient,85,0,0
id3120,Yes,City,1,March,12,20,1,3,2,0,NA,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,138.15,0,0
id3121,Yes,City,56,March,12,21,0,3,2,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,85,NA,0
id3122,Yes,City,622,March,12,23,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62,0,0
id3123,Yes,City,622,March,12,23,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62,NA,0
id3124,Yes,City,100,March,12,23,1,3,2,0,NA,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.3,0,0
id3125,Yes,City,256,March,12,24,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90,NA,0
id3126,Yes,City,111,March,12,24,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,106.2,NA,1
id3127,Yes,City,56,March,13,26,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.3,NA,0
id3128,Yes,City,65,March,13,27,1,3,3,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,125.8,0,2
id3130,Yes,City,56,March,13,30,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.8,NA,1
id3131,Yes,City,58,March,13,30,0,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.8,NA,0
id3132,Yes,City,80,March,13,31,0,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3133,Yes,City,162,April,13,1,2,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,98,NA,0
id3134,Yes,City,46,April,14,3,1,1,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171,NA,0
id3135,Yes,City,129,April,14,3,1,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100,0,0
id3136,Yes,City,372,April,14,4,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3137,Yes,City,112,April,14,4,0,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,NA,0
id3138,Yes,City,7,April,14,5,0,3,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,6,NA,0
id3139,Yes,City,117,April,14,5,0,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,93.5,NA,0
id3140,Yes,City,69,April,14,6,0,3,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,Transient,85,NA,0
id3141,Yes,City,312,April,14,6,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,109.8,NA,0
id3142,Yes,City,62,April,14,6,0,3,1,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,135,NA,0
id3143,Yes,City,139,April,14,6,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,46,Transient,85,0,0
id3144,Yes,City,93,April,14,6,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,0,0
id3145,Yes,City,118,April,14,7,0,2,2,NA,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117,NA,1
id3146,Yes,City,66,April,15,9,2,0,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100,NA,0
id3148,Yes,City,85,April,15,10,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.25,NA,0
id3149,Yes,City,96,April,15,13,0,3,3,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,204,NA,0
id3152,Yes,City,125,April,15,14,2,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.5,0,0
id3153,Yes,City,4,April,15,15,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,155,NA,0
id3155,Yes,City,53,April,16,16,1,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108,NA,0
id3156,Yes,City,66,April,16,16,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,NA,0
id3158,Yes,City,196,April,16,16,2,1,2,0,NA,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99,NA,1
id3160,Yes,City,75,April,16,17,1,2,2,2,1,BB,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,255,NA,0
id3161,Yes,City,15,April,16,17,1,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115,0,1
id3162,Yes,City,36,April,16,18,0,1,2,NA,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108,NA,0
id3163,Yes,City,132,April,16,19,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,189,NA,1
id3164,Yes,City,316,April,16,21,0,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,93.5,NA,0
id3165,Yes,City,130,April,16,21,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,NA,0
id3166,Yes,City,91,April,16,21,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,NA,0
id3168,Yes,City,99,April,16,21,1,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,172.8,NA,0
id3169,Yes,City,393,April,16,22,2,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3170,Yes,City,393,April,16,22,2,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3171,Yes,City,100,April,16,22,2,2,2,NA,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,105,NA,0
id3172,Yes,City,100,April,16,22,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,105,NA,0
id3173,Yes,City,135,April,17,23,2,0,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,0,0
id3174,Yes,City,263,April,17,25,0,5,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99,NA,1
id3175,Yes,City,96,April,17,26,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,130,NA,0
id3176,Yes,City,156,April,17,26,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100,0,0
id3177,Yes,City,156,April,17,26,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100,NA,0
id3179,Yes,City,156,April,17,26,0,3,2,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100,0,0
id3180,Yes,City,170,April,17,26,0,4,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,2
id3181,Yes,City,110,April,17,26,1,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.8,NA,0
id3182,Yes,City,316,April,17,27,0,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.4,NA,0
id3184,Yes,City,151,April,17,27,2,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.8,NA,0
id3185,Yes,City,170,April,17,28,0,2,2,0,0,HB,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,169.5,0,0
id3187,Yes,City,26,April,17,28,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115,NA,1
id3189,Yes,City,21,April,17,29,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115,NA,1
id3191,Yes,City,136,May,18,1,1,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108,0,0
id3192,Yes,City,28,May,18,1,4,10,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,266.43,NA,0
id3193,Yes,City,82,May,18,3,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,130,NA,0
id3195,Yes,City,8,May,18,3,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,210,NA,0
id3197,Yes,City,108,May,18,3,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108,NA,1
id3198,Yes,City,148,May,18,4,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,NA,0
id3199,Yes,City,148,May,18,4,0,2,2,NA,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95,NA,0
id3201,Yes,City,83,May,18,5,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135,0,0
id3202,Yes,City,168,May,18,5,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,NA,0
id3204,Yes,City,99,May,18,6,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135,NA,0
id3205,Yes,City,162,May,18,6,2,1,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,0,0
id3206,Yes,City,162,May,18,6,2,1,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80,NA,0
id3207,Yes,City,88,May,19,8,1,1,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,120,NA,0
id3208,Yes,City,142,May,19,8,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126,0,2
id3209,Yes,City,410,May,19,9,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3211,Yes,City,130,May,19,12,2,4,1,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,180.38,NA,1
id3214,Yes,City,218,May,20,15,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,NA,0
id3215,Yes,City,30,May,20,15,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,190,0,1
id3216,Yes,City,104,May,20,15,1,2,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160,NA,0
id3217,Yes,City,104,May,20,15,1,2,2,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,170,NA,0
id3220,Yes,City,164,May,20,15,1,2,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160,NA,0
id3221,Yes,City,104,May,20,15,1,2,1,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160,NA,0
id3222,Yes,City,104,May,20,15,1,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,170,NA,0
id3224,Yes,City,104,May,20,15,1,2,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160,NA,0
id3225,Yes,City,104,May,20,15,1,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,170,NA,0
id3227,Yes,City,394,May,20,16,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3228,Yes,City,88,May,20,16,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117,0,0
id3229,Yes,City,99,May,20,16,0,4,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,137.25,NA,0
id3230,Yes,City,66,May,20,17,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,NA,0
id3231,Yes,City,175,May,20,19,0,1,1,0,NA,BB,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90,NA,0
id3233,Yes,City,105,May,20,19,0,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160,NA,0
id3234,Yes,City,179,May,20,19,1,2,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,162,0,0
id3235,Yes,City,25,May,20,20,2,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,90,NA,0
id3236,Yes,City,19,May,21,21,2,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130,NA,1
id3237,Yes,City,101,May,21,21,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,135,NA,0
id3238,Yes,City,270,May,21,22,1,3,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.05,NA,1
id3239,Yes,City,166,May,21,24,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,108,0,3
id3242,Yes,City,211,May,21,24,0,4,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,NA,0
id3243,Yes,City,181,May,21,25,0,2,2,0,0,BB,Groups,Direct,0,0,0,A,A,0,Non Refund,0,Transient,130,0,0
